Well_Completion_BID,Fluid_Prod_m3,Gas_Prod_m3,End_Month_Date,Prod_Month_Count,Pool_Code,Pool_Long_Name
SK WI 102013100202W200,1401,84400,10/31/2020 0:00,32,433082,Pinto East Midale Beds Pool
SK WI 102020600403W200,1368.8,373400,10/31/2020 0:00,9,433036,Alameda West Midale Beds Pool
SK WI 102021300506W200,808,201400,10/31/2020 0:00,25,433004,Steelman Midale Beds Pool
SK WI 102030300403W200,2250.9,219500,10/31/2020 0:00,8,433042,Midale Beds (Misc)
SK WI 102030600104W200,154.2,170700,10/31/2020 0:00,47,433015,Pinto Midale Beds Pool
SK WI 102030700304W200,1061.5,88800,10/31/2020 0:00,44,433004,Steelman Midale Beds Pool
SK WI 102031300205W200,1908.1,155800,10/31/2020 0:00,18,433015,Pinto Midale Beds Pool
SK WI 102031300506W200,530.9,204600,10/31/2020 0:00,36,433004,Steelman Midale Beds Pool
SK WI 102032400506W200,980.4,251500,10/31/2020 0:00,9,433004,Steelman Midale Beds Pool
SK WI 102033200202W200,648.4,73400,10/31/2020 0:00,45,433042,Midale Beds (Misc)
SK WI 102040300403W200,3213.3,54900,10/31/2020 0:00,48,433042,Midale Beds (Misc)
SK WI 102041000506W200,172,9900,10/31/2020 0:00,17,433004,Steelman Midale Beds Pool
SK WI 102041800403W200,799.6,21600,10/31/2020 0:00,49,433036,Alameda West Midale Beds Pool
SK WI 102042300204W200,168,12100,10/31/2020 0:00,39,433015,Pinto Midale Beds Pool
SK WI 102043400103W200,2202.2,429100,10/31/2020 0:00,10,433082,Pinto East Midale Beds Pool
SK WI 102050400204W200,335.9,31500,10/31/2020 0:00,23,433015,Pinto Midale Beds Pool
SK WI 102050900506W200,1216.5,34800,10/31/2020 0:00,15,433004,Steelman Midale Beds Pool
SK WI 102052500304W200,434.1,127700,10/31/2020 0:00,43,433004,Steelman Midale Beds Pool
SK WI 102060700204W200,117.9,72100,10/31/2020 0:00,24,433015,Pinto Midale Beds Pool
SK WI 102061000506W200,932.5,289900,10/31/2020 0:00,9,433004,Steelman Midale Beds Pool
SK WI 102062300105W200,491,126600,10/31/2020 0:00,30,433015,Pinto Midale Beds Pool
SK WI 102081500506W200,524.5,72500,10/31/2020 0:00,21,433004,Steelman Midale Beds Pool
SK WI 102083600304W200,29.9,17800,10/31/2020 0:00,27,433004,Steelman Midale Beds Pool
SK WI 102091000506W200,28.5,6300,10/31/2020 0:00,38,433004,Steelman Midale Beds Pool
SK WI 102093600304W200,335.2,58400,10/31/2020 0:00,25,433004,Steelman Midale Beds Pool
SK WI 102132500304W200,1559.6,13000,10/31/2020 0:00,41,433004,Steelman Midale Beds Pool
SK WI 102133100201W200,1229,265400,10/31/2020 0:00,36,433042,Midale Beds (Misc)
SK WI 102140100205W200,151,259200,10/31/2020 0:00,32,433015,Pinto Midale Beds Pool
SK WI 102141000202W200,1449.5,123300,10/31/2020 0:00,43,433042,Midale Beds (Misc)
SK WI 102141000403W200,665.8,20000,10/31/2020 0:00,28,433036,Alameda West Midale Beds Pool
SK WI 102142500106W200,159.9,86500,10/31/2020 0:00,56,433015,Pinto Midale Beds Pool
SK WI 102150100205W200,42.3,91200,10/31/2020 0:00,28,433015,Pinto Midale Beds Pool
SK WI 102150600301W200,547.7,256700,10/31/2020 0:00,21,433042,Midale Beds (Misc)
SK WI 102151100103W200,315.7,101700,10/31/2020 0:00,28,433020,Northgate Midale Beds Pool
SK WI 102161700403W200,305.4,150300,10/31/2020 0:00,32,433036,Alameda West Midale Beds Pool
SK WI 102162300104W200,1006.7,321800,10/31/2020 0:00,8,433010,North Portal Midale Beds Pool
SK WI 102162400203W200,1624.7,273700,10/31/2020 0:00,23,433082,Pinto East Midale Beds Pool
SK WI 103011300103W200,27.7,3700,10/31/2020 0:00,44,433020,Northgate Midale Beds Pool
SK WI 103080500304W200,823.8,136500,10/31/2020 0:00,13,433004,Steelman Midale Beds Pool
SK WI 103090500304W200,1786.1,231500,10/31/2020 0:00,13,433004,Steelman Midale Beds Pool
SK WI 103110800403W200,706.3,6200,10/31/2020 0:00,27,433036,Alameda West Midale Beds Pool
SK WI 103131000403W200,218.8,195500,10/31/2020 0:00,33,433036,Alameda West Midale Beds Pool
SK WI 103132900204W200,2497.5,53100,10/31/2020 0:00,32,433015,Pinto Midale Beds Pool
SK WI 103140100205W200,368.8,338200,10/31/2020 0:00,22,433015,Pinto Midale Beds Pool
SK WI 103142500106W200,11.8,6500,10/31/2020 0:00,42,433015,Pinto Midale Beds Pool
SK WI 103161200103W200,105.1,80800,10/31/2020 0:00,44,433020,Northgate Midale Beds Pool
SK WI 104011900303W200,1841.5,253400,10/31/2020 0:00,16,433042,Midale Beds (Misc)
SK WI 105132900204W200,1572.8,31900,10/31/2020 0:00,27,433015,Pinto Midale Beds Pool
SK WI 121052000102W202,602.1,28400,10/31/2020 0:00,111,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,27,10100,10/31/2020 0:00,208,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,769,60300,10/31/2020 0:00,68,433042,Midale Beds (Misc)
SK WI 191011000404W200,254.3,75600,10/31/2020 0:00,63,433004,Steelman Midale Beds Pool
SK WI 191012200204W200,220.2,22200,10/31/2020 0:00,62,433015,Pinto Midale Beds Pool
SK WI 191012700709W200,133.9,13300,10/31/2020 0:00,59,441483,Viewfield Bakken Sand Pool
SK WI 191040100106W200,312.5,55600,10/31/2020 0:00,56,433015,Pinto Midale Beds Pool
SK WI 191041200105W200,40.6,14700,10/31/2020 0:00,64,433015,Pinto Midale Beds Pool
SK WI 191041400106W200,32,108700,10/31/2020 0:00,57,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,965.3,34900,10/31/2020 0:00,93,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,65.5,14400,10/31/2020 0:00,81,433096,Elcott East Midale Beds Pool
SK WI 191102700105W200,27.7,20000,10/31/2020 0:00,57,433015,Pinto Midale Beds Pool
SK WI 191111100105W200,69.7,63800,10/31/2020 0:00,62,433015,Pinto Midale Beds Pool
SK WI 191112900106W200,1093.3,17100,10/31/2020 0:00,80,433015,Pinto Midale Beds Pool
SK WI 191121800105W200,294.7,44100,10/31/2020 0:00,57,433015,Pinto Midale Beds Pool
SK WI 191122500304W200,291,129700,10/31/2020 0:00,51,433004,Steelman Midale Beds Pool
SK WI 191130400404W200,302.6,198700,10/31/2020 0:00,82,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,314.4,51900,10/31/2020 0:00,73,433020,Northgate Midale Beds Pool
SK WI 191132400103W200,278.9,39800,10/31/2020 0:00,45,433020,Northgate Midale Beds Pool
SK WI 191132800105W200,794.8,182200,10/31/2020 0:00,60,433015,Pinto Midale Beds Pool
SK WI 191141000105W200,765.1,98800,10/31/2020 0:00,55,433015,Pinto Midale Beds Pool
SK WI 191143100105W200,261.4,12600,10/31/2020 0:00,55,433015,Pinto Midale Beds Pool
SK WI 191143400106W200,192.8,80000,10/31/2020 0:00,58,433015,Pinto Midale Beds Pool
SK WI 191150700105W200,336.2,49600,10/31/2020 0:00,57,433015,Pinto Midale Beds Pool
SK WI 191150800105W200,731.5,20200,10/31/2020 0:00,60,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,213.5,44400,10/31/2020 0:00,89,433004,Steelman Midale Beds Pool
SK WI 191162100105W200,505.2,118100,10/31/2020 0:00,62,433015,Pinto Midale Beds Pool
SK WI 191163100608W200,92.2,40900,10/31/2020 0:00,62,441483,Viewfield Bakken Sand Pool
SK WI 192010400105W200,479.7,24700,10/31/2020 0:00,59,433015,Pinto Midale Beds Pool
SK WI 192033600203W200,130.8,28800,10/31/2020 0:00,68,433082,Pinto East Midale Beds Pool
SK WI 192040600105W200,775.4,16800,10/31/2020 0:00,56,433015,Pinto Midale Beds Pool
SK WI 192051900807W200,75.3,13200,10/31/2020 0:00,62,441483,Viewfield Bakken Sand Pool
SK WI 192072000106W200,654.1,55200,10/31/2020 0:00,60,433015,Pinto Midale Beds Pool
SK WI 192081300106W200,1531.7,52500,10/31/2020 0:00,59,433015,Pinto Midale Beds Pool
SK WI 192130100809W200,447.5,23400,10/31/2020 0:00,60,441483,Viewfield Bakken Sand Pool
SK WI 192161000203W200,87.1,1200,10/31/2020 0:00,74,433082,Pinto East Midale Beds Pool
SK WI 101010500304W200,588.4,57500,11/30/2020 0:00,31,433004,Steelman Midale Beds Pool
SK WI 101011700302W200,683.9,68700,11/30/2020 0:00,38,433007,Alameda Midale Beds Pool
SK WI 101012000403W200,253.6,30200,11/30/2020 0:00,26,433036,Alameda West Midale Beds Pool
SK WI 101012300106W200,1787.9,59200,11/30/2020 0:00,10,433042,Midale Beds (Misc)
SK WI 101012400304W200,1135.4,78900,11/30/2020 0:00,29,433004,Steelman Midale Beds Pool
SK WI 101012600204W200,93.7,31100,11/30/2020 0:00,26,433015,Pinto Midale Beds Pool
SK WI 101013100202W200,1157.2,113300,11/30/2020 0:00,40,433082,Pinto East Midale Beds Pool
SK WI 101013600304W200,160.6,162800,11/30/2020 0:00,28,433004,Steelman Midale Beds Pool
SK WI 101020100105W200,86.6,115800,11/30/2020 0:00,27,433015,Pinto Midale Beds Pool
SK WI 101020200106W200,1211.7,270800,11/30/2020 0:00,8,433015,Pinto Midale Beds Pool
SK WI 101020200203W200,510.5,73800,11/30/2020 0:00,44,433082,Pinto East Midale Beds Pool
SK WI 101020300103W200,36.3,17300,11/30/2020 0:00,45,433020,Northgate Midale Beds Pool
SK WI 101021600105W200,258,5700,11/30/2020 0:00,57,433015,Pinto Midale Beds Pool
SK WI 101021700403W200,119.3,60000,11/30/2020 0:00,27,433036,Alameda West Midale Beds Pool
SK WI 101022300204W200,339,37800,11/30/2020 0:00,22,433015,Pinto Midale Beds Pool
SK WI 101023100202W200,852.4,66700,11/30/2020 0:00,27,433082,Pinto East Midale Beds Pool
SK WI 101023500204W200,1166.7,100000,11/30/2020 0:00,10,433015,Pinto Midale Beds Pool
SK WI 101030100105W200,274.3,104600,11/30/2020 0:00,21,433015,Pinto Midale Beds Pool
SK WI 101030200103W200,244.6,87400,11/30/2020 0:00,39,433020,Northgate Midale Beds Pool
SK WI 101030200203W200,211.7,36500,11/30/2020 0:00,32,433082,Pinto East Midale Beds Pool
SK WI 101030300204W200,496.3,82000,11/30/2020 0:00,21,433015,Pinto Midale Beds Pool
SK WI 101030900202W200,244.8,57700,11/30/2020 0:00,21,433042,Midale Beds (Misc)
SK WI 101031400106W200,379.9,119900,11/30/2020 0:00,37,433015,Pinto Midale Beds Pool
SK WI 101032300204W200,214.2,46300,11/30/2020 0:00,33,433015,Pinto Midale Beds Pool
SK WI 101033000202W200,1508,322300,11/30/2020 0:00,17,433082,Pinto East Midale Beds Pool
SK WI 101033400103W200,2024.2,237700,11/30/2020 0:00,9,433082,Pinto East Midale Beds Pool
SK WI 101041100202W200,1291.3,69700,11/30/2020 0:00,16,433042,Midale Beds (Misc)
SK WI 101041200105W200,95.9,139200,11/30/2020 0:00,28,433015,Pinto Midale Beds Pool
SK WI 101041200403W200,1366.6,259700,11/30/2020 0:00,10,433042,Midale Beds (Misc)
SK WI 101041500202W200,1371.3,139100,11/30/2020 0:00,33,433042,Midale Beds (Misc)
SK WI 101041600105W200,762.6,125700,11/30/2020 0:00,57,433015,Pinto Midale Beds Pool
SK WI 101041700204W200,2057.3,73300,11/30/2020 0:00,10,433015,Pinto Midale Beds Pool
SK WI 101042100303W200,809.9,146200,11/30/2020 0:00,17,433007,Alameda Midale Beds Pool
SK WI 101042500103W200,887,182400,11/30/2020 0:00,18,433042,Midale Beds (Misc)
SK WI 101042500304W200,1043.1,146900,11/30/2020 0:00,44,433004,Steelman Midale Beds Pool
SK WI 101043500103W200,342.7,25900,11/30/2020 0:00,40,433082,Pinto East Midale Beds Pool
SK WI 101051500202W200,2495.7,161500,11/30/2020 0:00,10,433042,Midale Beds (Misc)
SK WI 101060700204W200,80.8,17400,11/30/2020 0:00,35,433015,Pinto Midale Beds Pool
SK WI 101062500202W200,409.2,137700,11/30/2020 0:00,28,433042,Midale Beds (Misc)
SK WI 101080400304W200,529.4,130300,11/30/2020 0:00,43,433004,Steelman Midale Beds Pool
SK WI 101083300303W200,1831.3,35000,11/30/2020 0:00,47,433042,Midale Beds (Misc)
SK WI 101090300204W200,384,69400,11/30/2020 0:00,39,433015,Pinto Midale Beds Pool
SK WI 101091200205W200,553.6,74400,11/30/2020 0:00,22,433015,Pinto Midale Beds Pool
SK WI 101091300103W200,273.7,139000,11/30/2020 0:00,21,433020,Northgate Midale Beds Pool
SK WI 101091400104W200,356.3,215100,11/30/2020 0:00,13,433010,North Portal Midale Beds Pool
SK WI 101091700403W200,193.8,211400,11/30/2020 0:00,34,433036,Alameda West Midale Beds Pool
SK WI 101092500202W200,502.6,208500,11/30/2020 0:00,48,433042,Midale Beds (Misc)
SK WI 101092700105W200,351.5,112800,11/30/2020 0:00,57,433015,Pinto Midale Beds Pool
SK WI 101093300303W200,837.7,64200,11/30/2020 0:00,50,433042,Midale Beds (Misc)
SK WI 101101000506W200,17.3,52400,11/30/2020 0:00,35,433004,Steelman Midale Beds Pool
SK WI 101101500202W200,431.6,43700,11/30/2020 0:00,52,433042,Midale Beds (Misc)
SK WI 101101800204W200,1036.7,34700,11/30/2020 0:00,45,433015,Pinto Midale Beds Pool
SK WI 101103200104W200,79,3600,11/30/2020 0:00,24,433015,Pinto Midale Beds Pool
SK WI 101111500204W200,310.4,104800,11/30/2020 0:00,26,433015,Pinto Midale Beds Pool
SK WI 101112300409W200,728.7,173300,11/30/2020 0:00,9,433095,Macoun Midale Beds Pool
SK WI 101112500202W200,639.6,120700,11/30/2020 0:00,18,433042,Midale Beds (Misc)
SK WI 101120400404W200,2241.3,235400,11/30/2020 0:00,9,433004,Steelman Midale Beds Pool
SK WI 101121800102W200,562.4,155200,11/30/2020 0:00,27,433020,Northgate Midale Beds Pool
SK WI 101122400103W200,1096.7,188400,11/30/2020 0:00,33,433020,Northgate Midale Beds Pool
SK WI 101130100205W200,142.1,402400,11/30/2020 0:00,21,433015,Pinto Midale Beds Pool
SK WI 101131500506W200,692.4,77400,11/30/2020 0:00,21,433004,Steelman Midale Beds Pool
SK WI 101131700404W200,53.3,900,11/30/2020 0:00,40,433004,Steelman Midale Beds Pool
SK WI 101131900204W200,1340.2,592600,11/30/2020 0:00,12,433015,Pinto Midale Beds Pool
SK WI 101132500106W200,250.4,145000,11/30/2020 0:00,47,433015,Pinto Midale Beds Pool
SK WI 101132500304W200,359.5,92200,11/30/2020 0:00,34,433004,Steelman Midale Beds Pool
SK WI 101133000204W200,1608.9,87700,11/30/2020 0:00,24,433015,Pinto Midale Beds Pool
SK WI 101133600202W200,1197.1,167400,11/30/2020 0:00,41,433042,Midale Beds (Misc)
SK WI 101140200304W200,2184.2,156100,11/30/2020 0:00,20,433004,Steelman Midale Beds Pool
SK WI 101140800403W200,311.5,83800,11/30/2020 0:00,28,433036,Alameda West Midale Beds Pool
SK WI 101141000103W200,59.6,52900,11/30/2020 0:00,21,433020,Northgate Midale Beds Pool
SK WI 101141100203W200,342.7,45400,11/30/2020 0:00,32,433082,Pinto East Midale Beds Pool
SK WI 101141800505W200,413.7,51200,11/30/2020 0:00,38,433004,Steelman Midale Beds Pool
SK WI 101142400205W200,2078.8,38600,11/30/2020 0:00,18,433015,Pinto Midale Beds Pool
SK WI 101143000204W200,418.7,20000,11/30/2020 0:00,32,433015,Pinto Midale Beds Pool
SK WI 101150200205W200,883.2,687300,11/30/2020 0:00,10,433015,Pinto Midale Beds Pool
SK WI 101150600301W200,722,164700,11/30/2020 0:00,32,433042,Midale Beds (Misc)
SK WI 101151100106W200,1854.9,192300,11/30/2020 0:00,8,433015,Pinto Midale Beds Pool
SK WI 101152500106W200,483.9,87200,11/30/2020 0:00,44,433015,Pinto Midale Beds Pool
SK WI 101152600304W200,1156.2,244600,11/30/2020 0:00,16,433004,Steelman Midale Beds Pool
SK WI 101153000204W200,3740.4,37600,11/30/2020 0:00,34,433015,Pinto Midale Beds Pool
SK WI 101153400106W200,402.3,75200,11/30/2020 0:00,57,433015,Pinto Midale Beds Pool
SK WI 101160200304W200,1885.5,76500,11/30/2020 0:00,15,433004,Steelman Midale Beds Pool
SK WI 101160600304W200,1051.7,118800,11/30/2020 0:00,33,433042,Midale Beds (Misc)
SK WI 101161600202W200,456.8,157000,11/30/2020 0:00,21,433042,Midale Beds (Misc)
SK WI 101161700403W200,58.1,166400,11/30/2020 0:00,32,433036,Alameda West Midale Beds Pool
SK WI 101162400205W200,2004.7,280400,11/30/2020 0:00,31,433015,Pinto Midale Beds Pool
SK WI 101162600304W200,549.9,288500,11/30/2020 0:00,17,433004,Steelman Midale Beds Pool
SK WI 101163000103W200,329.9,39400,11/30/2020 0:00,14,433010,North Portal Midale Beds Pool
SK WI 101163200201W200,1159.8,158700,11/30/2020 0:00,16,433008,Glen Ewen Midale Beds Pool
SK WI 101163600304W200,948.4,161000,11/30/2020 0:00,25,433004,Steelman Midale Beds Pool
SK WI 102010200103W200,80.5,48300,11/30/2020 0:00,27,433020,Northgate Midale Beds Pool
SK WI 102010400304W200,1969.1,129900,11/30/2020 0:00,14,433004,Steelman Midale Beds Pool
SK WI 102011000403W200,661.8,131600,11/30/2020 0:00,14,433042,Midale Beds (Misc)
SK WI 102011600105W200,195.2,3200,11/30/2020 0:00,45,433015,Pinto Midale Beds Pool
SK WI 102012000403W200,178.7,37500,11/30/2020 0:00,26,433036,Alameda West Midale Beds Pool
SK WI 102013100202W200,1359.9,93800,11/30/2020 0:00,33,433082,Pinto East Midale Beds Pool
SK WI 102020600403W200,824,231200,11/30/2020 0:00,10,433036,Alameda West Midale Beds Pool
SK WI 102021300506W200,793,201800,11/30/2020 0:00,26,433004,Steelman Midale Beds Pool
SK WI 102030300403W200,2407,258700,11/30/2020 0:00,9,433042,Midale Beds (Misc)
SK WI 102030600104W200,169.9,168200,11/30/2020 0:00,48,433015,Pinto Midale Beds Pool
SK WI 102030700304W200,1456.3,69100,11/30/2020 0:00,45,433004,Steelman Midale Beds Pool
SK WI 102031300205W200,2117.2,188300,11/30/2020 0:00,19,433015,Pinto Midale Beds Pool
SK WI 102031300506W200,515.8,203900,11/30/2020 0:00,37,433004,Steelman Midale Beds Pool
SK WI 102032400506W200,1119.6,213400,11/30/2020 0:00,10,433004,Steelman Midale Beds Pool
SK WI 102033200202W200,802.5,106500,11/30/2020 0:00,46,433042,Midale Beds (Misc)
SK WI 102040300403W200,2909.7,53900,11/30/2020 0:00,49,433042,Midale Beds (Misc)
SK WI 102041000506W200,111.1,7000,11/30/2020 0:00,18,433004,Steelman Midale Beds Pool
SK WI 102041800403W200,698.5,14100,11/30/2020 0:00,50,433036,Alameda West Midale Beds Pool
SK WI 102042300204W200,41.1,11600,11/30/2020 0:00,40,433015,Pinto Midale Beds Pool
SK WI 102043400103W200,1756.7,242000,11/30/2020 0:00,11,433082,Pinto East Midale Beds Pool
SK WI 102050400204W200,606.3,134900,11/30/2020 0:00,24,433015,Pinto Midale Beds Pool
SK WI 102050900506W200,1248.3,53000,11/30/2020 0:00,16,433004,Steelman Midale Beds Pool
SK WI 102052500304W200,389.7,118200,11/30/2020 0:00,44,433004,Steelman Midale Beds Pool
SK WI 102060700204W200,27.9,30300,11/30/2020 0:00,25,433015,Pinto Midale Beds Pool
SK WI 102061000506W200,781.2,260700,11/30/2020 0:00,10,433004,Steelman Midale Beds Pool
SK WI 102062300105W200,473.9,124600,11/30/2020 0:00,31,433015,Pinto Midale Beds Pool
SK WI 102081500506W200,460.2,68700,11/30/2020 0:00,22,433004,Steelman Midale Beds Pool
SK WI 102091000506W200,30.2,4500,11/30/2020 0:00,39,433004,Steelman Midale Beds Pool
SK WI 102093600304W200,701.8,131800,11/30/2020 0:00,26,433004,Steelman Midale Beds Pool
SK WI 102132500304W200,1425.9,12100,11/30/2020 0:00,42,433004,Steelman Midale Beds Pool
SK WI 102133100201W200,1120,249200,11/30/2020 0:00,37,433042,Midale Beds (Misc)
SK WI 102140100205W200,142.6,237800,11/30/2020 0:00,33,433015,Pinto Midale Beds Pool
SK WI 102141000202W200,1406.3,113200,11/30/2020 0:00,44,433042,Midale Beds (Misc)
SK WI 102141000403W200,604.9,18500,11/30/2020 0:00,29,433036,Alameda West Midale Beds Pool
SK WI 102142500106W200,68.5,87400,11/30/2020 0:00,57,433015,Pinto Midale Beds Pool
SK WI 102150100205W200,42.1,92000,11/30/2020 0:00,29,433015,Pinto Midale Beds Pool
SK WI 102150600301W200,584,250600,11/30/2020 0:00,22,433042,Midale Beds (Misc)
SK WI 102151100103W200,306.1,105200,11/30/2020 0:00,29,433020,Northgate Midale Beds Pool
SK WI 102161700403W200,286.6,139100,11/30/2020 0:00,33,433036,Alameda West Midale Beds Pool
SK WI 102162300104W200,882.3,332700,11/30/2020 0:00,9,433010,North Portal Midale Beds Pool
SK WI 102162400203W200,1830.4,328000,11/30/2020 0:00,24,433082,Pinto East Midale Beds Pool
SK WI 103080500304W200,710.6,109500,11/30/2020 0:00,14,433004,Steelman Midale Beds Pool
SK WI 103090500304W200,1127.6,174300,11/30/2020 0:00,14,433004,Steelman Midale Beds Pool
SK WI 103110800403W200,628.3,18100,11/30/2020 0:00,28,433036,Alameda West Midale Beds Pool
SK WI 103131000403W200,158.5,168300,11/30/2020 0:00,34,433036,Alameda West Midale Beds Pool
SK WI 103132900204W200,4251.5,55200,11/30/2020 0:00,33,433015,Pinto Midale Beds Pool
SK WI 103140100205W200,298.2,327900,11/30/2020 0:00,23,433015,Pinto Midale Beds Pool
SK WI 103142500106W200,244.7,131000,11/30/2020 0:00,43,433015,Pinto Midale Beds Pool
SK WI 103161200103W200,94.8,81100,11/30/2020 0:00,45,433020,Northgate Midale Beds Pool
SK WI 104011900303W200,1647,233800,11/30/2020 0:00,17,433042,Midale Beds (Misc)
SK WI 105132900204W200,1994.9,28700,11/30/2020 0:00,28,433015,Pinto Midale Beds Pool
SK WI 121052000102W202,607.8,27700,11/30/2020 0:00,112,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,50,9600,11/30/2020 0:00,209,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,701.6,40900,11/30/2020 0:00,69,433042,Midale Beds (Misc)
SK WI 191011000404W200,435.7,116800,11/30/2020 0:00,64,433004,Steelman Midale Beds Pool
SK WI 191012700709W200,133.4,12800,11/30/2020 0:00,60,441483,Viewfield Bakken Sand Pool
SK WI 191040100106W200,263.3,54500,11/30/2020 0:00,57,433015,Pinto Midale Beds Pool
SK WI 191041200105W200,25.3,16300,11/30/2020 0:00,65,433015,Pinto Midale Beds Pool
SK WI 191041400106W200,27.5,119600,11/30/2020 0:00,58,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,963.9,30900,11/30/2020 0:00,94,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,50.2,10900,11/30/2020 0:00,82,433096,Elcott East Midale Beds Pool
SK WI 191102700105W200,28.2,20700,11/30/2020 0:00,58,433015,Pinto Midale Beds Pool
SK WI 191111100105W200,69.7,66500,11/30/2020 0:00,63,433015,Pinto Midale Beds Pool
SK WI 191112900106W200,982.4,8200,11/30/2020 0:00,81,433015,Pinto Midale Beds Pool
SK WI 191121800105W200,266.4,52800,11/30/2020 0:00,58,433015,Pinto Midale Beds Pool
SK WI 191122500304W200,254.4,118600,11/30/2020 0:00,52,433004,Steelman Midale Beds Pool
SK WI 191130400404W200,288.2,178200,11/30/2020 0:00,83,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,295.1,52500,11/30/2020 0:00,74,433020,Northgate Midale Beds Pool
SK WI 191132400103W200,244.2,91000,11/30/2020 0:00,46,433020,Northgate Midale Beds Pool
SK WI 191132600105W200,1378.5,25700,11/30/2020 0:00,52,433015,Pinto Midale Beds Pool
SK WI 191132800105W200,836.1,182000,11/30/2020 0:00,61,433015,Pinto Midale Beds Pool
SK WI 191141000105W200,719.4,44500,11/30/2020 0:00,56,433015,Pinto Midale Beds Pool
SK WI 191143100105W200,482.8,25000,11/30/2020 0:00,56,433015,Pinto Midale Beds Pool
SK WI 191143400106W200,184.6,138600,11/30/2020 0:00,59,433015,Pinto Midale Beds Pool
SK WI 191150700105W200,309.3,54700,11/30/2020 0:00,58,433015,Pinto Midale Beds Pool
SK WI 191150800105W200,712.8,25500,11/30/2020 0:00,61,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,189.1,39400,11/30/2020 0:00,90,433004,Steelman Midale Beds Pool
SK WI 191162100105W200,462.8,116100,11/30/2020 0:00,63,433015,Pinto Midale Beds Pool
SK WI 191163100608W200,85.5,39600,11/30/2020 0:00,63,441483,Viewfield Bakken Sand Pool
SK WI 192010400105W200,487,31700,11/30/2020 0:00,60,433015,Pinto Midale Beds Pool
SK WI 192033600203W200,117.9,29700,11/30/2020 0:00,69,433082,Pinto East Midale Beds Pool
SK WI 192040600105W200,724,300,11/30/2020 0:00,57,433015,Pinto Midale Beds Pool
SK WI 192051900807W200,78,13800,11/30/2020 0:00,63,441483,Viewfield Bakken Sand Pool
SK WI 192072000106W200,646.1,55300,11/30/2020 0:00,61,433015,Pinto Midale Beds Pool
SK WI 192081300106W200,1577.9,36800,11/30/2020 0:00,60,433015,Pinto Midale Beds Pool
SK WI 192130100809W200,802.1,40600,11/30/2020 0:00,61,441483,Viewfield Bakken Sand Pool
SK WI 192161000203W200,192.1,14800,11/30/2020 0:00,75,433082,Pinto East Midale Beds Pool
SK WI 101010500304W200,1143.8,120800,12/31/2020 0:00,32,433004,Steelman Midale Beds Pool
SK WI 101012000403W200,273.1,29500,12/31/2020 0:00,27,433036,Alameda West Midale Beds Pool
SK WI 101012300106W200,1343.8,35300,12/31/2020 0:00,11,433042,Midale Beds (Misc)
SK WI 101012400304W200,1210,89400,12/31/2020 0:00,30,433004,Steelman Midale Beds Pool
SK WI 101012600204W200,110.7,35100,12/31/2020 0:00,27,433015,Pinto Midale Beds Pool
SK WI 101013100202W200,1144.8,128600,12/31/2020 0:00,41,433082,Pinto East Midale Beds Pool
SK WI 101013600304W200,546,164700,12/31/2020 0:00,29,433004,Steelman Midale Beds Pool
SK WI 101020100105W200,91.5,105700,12/31/2020 0:00,28,433015,Pinto Midale Beds Pool
SK WI 101020200106W200,1284,250900,12/31/2020 0:00,9,433015,Pinto Midale Beds Pool
SK WI 101020200203W200,610.5,87700,12/31/2020 0:00,45,433082,Pinto East Midale Beds Pool
SK WI 101020300103W200,33.9,21000,12/31/2020 0:00,46,433020,Northgate Midale Beds Pool
SK WI 101021600105W200,255.8,6100,12/31/2020 0:00,58,433015,Pinto Midale Beds Pool
SK WI 101021700403W200,74,6900,12/31/2020 0:00,28,433036,Alameda West Midale Beds Pool
SK WI 101022300204W200,357,40600,12/31/2020 0:00,23,433015,Pinto Midale Beds Pool
SK WI 101023100202W200,898.4,74300,12/31/2020 0:00,28,433082,Pinto East Midale Beds Pool
SK WI 101023500204W200,48.5,4800,12/31/2020 0:00,11,433015,Pinto Midale Beds Pool
SK WI 101030100105W200,310.2,103900,12/31/2020 0:00,22,433015,Pinto Midale Beds Pool
SK WI 101030200103W200,170,66900,12/31/2020 0:00,40,433020,Northgate Midale Beds Pool
SK WI 101030200203W200,129.1,23900,12/31/2020 0:00,33,433082,Pinto East Midale Beds Pool
SK WI 101030300204W200,1035.8,189200,12/31/2020 0:00,22,433015,Pinto Midale Beds Pool
SK WI 101030900202W200,208.7,58700,12/31/2020 0:00,22,433042,Midale Beds (Misc)
SK WI 101031400106W200,800.3,250900,12/31/2020 0:00,38,433015,Pinto Midale Beds Pool
SK WI 101032300204W200,210,52600,12/31/2020 0:00,34,433015,Pinto Midale Beds Pool
